PROVID,PROVNAME,PROVIDERFIRSTNAME,PROVIDERLASTNAME,PROVNPI,PROVZIPCODE,PROVTYPECODE,PROVTYPEDESC,SPECCODE,SPECDESC,SPECROLLUPCODE,SPECROLLUPDESC,IMPLIEDSPECCODE,IMPLIEDSPECDESC,RC,MEMCOUNT,PAIDAMT
330214768,Provider - 330214768,,,,70162,P,,05,Anesthesiology,,,IS0004,Anesthesia,2,1,879.59
330269101,Provider - 330269101,,,,11111,F,,AC38,Speech Therapy,,,IS0016,ENT,6,1,874.01
330524738,Provider - 330524738,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,27,1,871.48
330491223,Provider - 330491223,,,~NULL,,~NULL,,26,Psychiatry,,,IS0023,Hospital,10,1,870.45
330384164,Provider - 330384164,,,,33166,F,,AC29,Home Health Care,,,,,55,1,869.02
330233565,Provider - 330233565,,,,90074,F,,IS0023,Hospital,,,IS0042,Radiology,3,1,868.5
330475533,Provider - 330475533,,,~NULL,,~NULL,,IS0040,Podiatry,,,IS0037,Outpatient Care,6,1,867.9
330240797,"MORIGAKI, MATTHEW MD",,,,33143,F,,93,Emergency medicine,,,IS0037,Outpatient Care,28,3,867.04
330418602,Provider - 330418602,,,,44319,P,,11,Internal medicine,,,IS0037,Outpatient Care,11,1,865.01
330544210,Provider - 330544210,,,,33143,F,,IS0023,Hospital,,,IS0033,Operating Room,2,2,863.6
330141097,Provider - 330141097,,,,21275,P,,11,Internal medicine,,,IS0037,Outpatient Care,10,2,863.18
330559134,"KELLEY, DOUGLAS MD",,,,33026,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,862.56
330332733,Provider - 330332733,,,,19605,F,,IS0023,Hospital,,,IS0042,Radiology,1,1,859.5
330463443,Provider - 330463443,,,,67214,P,,IS0028,Nephrology,,,IS0023,Hospital,3,1,852.32
330336260,Provider - 330336260,,,,19611,P,,11,Internal medicine,,,IS0023,Hospital,9,1,847
330251549,Provider - 330251549,,,,67214,P,,IS0028,Nephrology,,,IS0042,Radiology,3,1,843.63
330490143,Provider - 330490143,,,~NULL,,~NULL,,IS0046,Urology,,,IS0046,Urology,3,1,843.5
330348266,Provider - 330348266,,,,16602,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,842.61
330406050,Provider - 330406050,,,,44121,F,,59,Ambulance service supplier,,,IS0002,Ambulance,4,1,841.42
330054322,Provider - 330054322,,,,04938,F,,IS0023,Hospital,,,IS0023,Hospital,2,1,840.71
330511913,Provider - 330511913,,,~NULL,,~NULL,,20,Orthopedic surgery,,,IS0013,Durable Medical Equipment,1,1,840
330000021,Provider - 330000021,,,1558391706,606730769,F,,~NULL,Field empty,,,,,2,1,838.69
330509842,Provider - 330509842,,,,33915,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,837.66
330509576,Provider - 330509576,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0023,Hospital,9,3,835
330115515,Provider - 330115515,,,,67201,F,,IS0023,Hospital,,,IS0049,Professional Services,1,1,834.4
330507971,Provider - 330507971,,,~NULL,,~NULL,,16,Obstetrics/gynecology,,,IS0037,Outpatient Care,15,1,834.34
330307394,Provider - 330307394,,,~NULL,,~NULL,,02,General surgery,,,IS0037,Outpatient Care,8,3,833.84
330508107,Provider - 330508107,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,5,1,833.19
330544214,Provider - 330544214,,,,30368,F,,IS0023,Hospital,,,IS0014,Emergency Room,1,1,833
330559134,"KELLEY, DOUGLAS MD",,,,33324,P,,40,Hand surgery,,,IS0030,Neurosurgery,2,1,832.4
330520722,Provider - 330520722,,,,75284,P,,IS0038,Pathology,,,IS0038,Pathology,4,1,826
330345942,Provider - 330345942,,,,15243,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,10,1,824.44
330333603,Provider - 330333603,,,,19611,P,,11,Internal medicine,,,IS0042,Radiology,2,1,824.12
330544839,"LEON, AUDREY MD",,,,43271,F,,26,Psychiatry,,,IS0023,Hospital,1,1,823.57
330512565,Provider - 330512565,,,~NULL,,~NULL,,03,Allergy/immunology,,,IS0002,Ambulance,2,1,822.5
330264897,Provider - 330264897,,,,02241,F,,02,General surgery,,,IS0023,Hospital,7,1,822.36
330345163,Provider - 330345163,,,,33146,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,820
330512477,Provider - 330512477,,,~NULL,,~NULL,,26,Psychiatry,,,IS0027,Mental Health,12,1,820
330261336,Provider - 330261336,,,,03103,F,,01,General Practice,,,IS0026,Laboratory,1,1,819.01
330544839,"LEON, AUDREY MD",,,,44304,F,,01,General Practice,,,IS0014,Emergency Room,1,1,819
330335890,Provider - 330335890,,,,19610,P,,29,Pulmonary disease,,,IS0023,Hospital,7,1,815
330544228,"FISCH, STINE MD",,,,33143,P,,16,Obstetrics/gynecology,,,IS0046,Urology,6,1,814.21
330041340,Provider - 330041340,,,,02284,P,,08,Family practice,,,IS0037,Outpatient Care,10,1,813.98
330423494,Provider - 330423494,,,,43608,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,1,1,813.02
330463724,Provider - 330463724,,,,672010356,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,805
330005900,Provider - 330005900,,,,33125,P,,02,General surgery,,,IS0047,Vascular Surgery,2,1,804.97
330544797,Provider - 330544797,,,,10156,F,,IS0023,Hospital,,,IS0026,Laboratory,18,1,802.71
330345076,Provider - 330345076,,,,01581,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,5,1,801.86
330425964,Provider - 330425964,,,,43452,P,,01,General Practice,,,IS0037,Outpatient Care,10,1,801.59
330093902,Provider - 330093902,,,,85224,P,,IS0006,Cardiology,,,IS0042,Radiology,8,1,801.27
330402595,Provider - 330402595,,,,44113,F,,IS0023,Hospital,,,IS0041,Pulmonary,48,1,801
330511514,Provider - 330511514,,,~NULL,,~NULL,,AC36,Neonatology,,,IS0016,ENT,7,5,800.73
330244448,Provider - 330244448,,,,33143,P,,77,Vascular surgery,,,IS0028,Nephrology,2,1,800.69
330015655,Provider - 330015655,,,,41017,P,,30,Diagnostic radiology,,,IS0042,Radiology,19,1,800.69
330544127,Provider - 330544127,,,,90048,F,,IS0023,Hospital,,,IS0035,Other Supplies,1,1,800.33
1720047673,SCHOFIELD HOME HEALTH CARE SERVICES INC.,,,~NULL,,~NULL,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,1,1,800
330544568,Provider - 330544568,,,,92262,F,,01,General Practice,,,IS0012,Non-PBM Drug,11,1,798.63
330341455,"WESTON, CAITLIN MD",,,,15213,P,,44,Infectious disease,,,IS0023,Hospital,14,1,796.5
330508508,Provider - 330508508,,,~NULL,,~NULL,,16,Obstetrics/gynecology,,,IS0042,Radiology,5,1,795.33
330418217,Provider - 330418217,,,,44145,P,,29,Pulmonary disease,,,IS0023,Hospital,33,1,794.52
330512660,Provider - 330512660,,,~NULL,,~NULL,,11,Internal medicine,,,IS0023,Hospital,13,3,791.18
330374517,Provider - 330374517,,,,33173,P,,IS0029,Neurology,,,IS0034,Orthopedics,3,1,790.88
330272118,Provider - 330272118,,,,33033,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,1,1,790.17
330559134,"KELLEY, DOUGLAS MD",,,,92262,P,,11,Internal medicine,,,IS0023,Hospital,10,1,789.67
330350755,Provider - 330350755,,,,15714,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,787.59
330544621,"CONTI, PAUL MD",,,,33016,P,,IS0029,Neurology,,,IS0023,Hospital,4,1,786.17
330048955,Provider - 330048955,,,,02241,F,,IS0023,Hospital,,,IS0006,Cardiology,1,1,783.2
330198536,Provider - 330198536,,,,85254,P,,11,Internal medicine,,,IS0023,Hospital,11,1,782.85
330544837,"MAGANA, BONNIE MD",,,,44307,F,,IS0023,Hospital,,,IS0046,Urology,19,1,778.5
330251418,Provider - 330251418,,,,67218,P,,02,General surgery,,,IS0045,Surgery,1,1,776.56
330384288,Provider - 330384288,,,,33033,P,,08,Family practice,,,IS0037,Outpatient Care,21,1,774.21
330544291,Provider - 330544291,,,,17033,F,,01,General Practice,,,IS0004,Anesthesia,1,1,774.18
330553913,"BRAUN, KARA MD",,,1730132515,02241,F,,~INV,Value not defined,,,IS0026,Laboratory,33,1,770.71
330544127,Provider - 330544127,,,,90048,F,,IS0023,Hospital,,,IS0038,Pathology,2,1,768.72
330345769,Provider - 330345769,,,,16544,F,,IS0023,Hospital,,,IS0014,Emergency Room,4,1,767.18
330558163,Provider - 330558163,,,,67214,~NULL,,IS0023,Hospital,,,IS0042,Radiology,2,1,765.37
330238623,Provider - 330238623,,,,19101,P,,11,Internal medicine,,,IS0023,Hospital,1,1,765
330048955,Provider - 330048955,,,,02241,F,,IS0023,Hospital,,,IS0029,Neurology,6,1,762.05
330269586,Provider - 330269586,,,,16001,F,,49,Ambulatory surgical center,,,IS0019,Gastroenterology,10,1,761.91
330169856,Provider - 330169856,,,,33173,P,,11,Internal medicine,,,IS0037,Outpatient Care,13,1,761.22
330261109,Provider - 330261109,,,,33136,P,,IS0038,Pathology,,,,,249,1,760.01
330397030,Provider - 330397030,,,,33143,F,,88,Unknown supplier/provider specialty,,,IS0041,Pulmonary,1,1,759.62
330100014,Provider - 330100014,,,,10087,F,,30,Diagnostic radiology,,,IS0042,Radiology,2,2,758.8
330510115,Provider - 330510115,,,~NULL,,~NULL,,31,"Roentgenology, radiology",,,IS0006,Cardiology,2,2,756
330460338,Provider - 330460338,,,,60108,P,,03,Allergy/immunology,,,IS0007,Cardiothoracic Surgery,2,1,755.18
330385618,Provider - 330385618,,,,43220,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,1,1,754.22
330490143,Provider - 330490143,,,~NULL,,~NULL,,IS0046,Urology,,,IS0037,Outpatient Care,5,2,749.55
330038592,Provider - 330038592,,,,33197,P,,IS0006,Cardiology,,,IS0006,Cardiology,13,4,747.9
330187483,Provider - 330187483,,,,31193,F,,30,Diagnostic radiology,,,IS0042,Radiology,2,1,746.62
330411520,Provider - 330411520,,,,44870,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,10,1,745.09
330544568,Provider - 330544568,,,,92262,F,,01,General Practice,,,IS0035,Other Supplies,4,1,742.79
330544712,Provider - 330544712,,,,08724,F,,IS0023,Hospital,,,IS0048,ICD9 - Procedures,11,1,742.64
330044228,Provider - 330044228,,,,33143,P,,IS0006,Cardiology,,,IS0042,Radiology,12,1,742.07
330475533,Provider - 330475533,,,~NULL,,~NULL,,IS0040,Podiatry,,,IS0040,Podiatry,2,1,741.76
330459969,Provider - 330459969,,,,672017222,P,,93,Emergency medicine,,,IS0014,Emergency Room,2,1,740
330544584,Provider - 330544584,,,,75284,F,,AC29,Home Health Care,,,IS0012,Non-PBM Drug,1,1,738.2
330509669,Provider - 330509669,,,~NULL,,~NULL,,20,Orthopedic surgery,,,IS0042,Radiology,9,6,738
330411957,Provider - 330411957,,,,44846,F,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,737.82
330558163,Provider - 330558163,,,,67214,~NULL,,IS0023,Hospital,,,IS0026,Laboratory,9,1,737.49
330373971,Provider - 330373971,,,,43271,P,,77,Vascular surgery,,,IS0047,Vascular Surgery,2,1,735.6
330359054,Provider - 330359054,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0007,Cardiothoracic Surgery,1,1,735.41
330307204,Provider - 330307204,,,,19611,P,,11,Internal medicine,,,IS0044,Skilled Nursing Facility,4,1,733.2
330371407,Provider - 330371407,,,,33030,P,,05,Anesthesiology,,,IS0004,Anesthesia,2,1,730.47
330242327,Provider - 330242327,,,,30384,P,,11,Internal medicine,,,IS0023,Hospital,1,1,730
330269614,Provider - 330269614,,,,33082,F,,IS0029,Neurology,,,IS0034,Orthopedics,3,1,725.12
330264220,Provider - 330264220,,,,02114,F,,01,General Practice,,,IS0037,Outpatient Care,10,1,724.96
330524078,Provider - 330524078,,,,44302,P,,21,"Pathologic anatomy, clinical pathology(osteopaths only)",,,IS0038,Pathology,1,1,724.54
330524055,Provider - 330524055,,,,44333,P,,21,"Pathologic anatomy, clinical pathology(osteopaths only)",,,IS0038,Pathology,1,1,724.54
330544737,Provider - 330544737,,,,33136,P,,30,Diagnostic radiology,,,,,14,1,724
330508844,Provider - 330508844,,,~NULL,,~NULL,,IS0052,Ophthalmology,,,IS0017,Eye Care,10,1,723.08
330544154,Provider - 330544154,,,,19612,F,,IS0023,Hospital,,,IS0026,Laboratory,31,2,722.99
1104920800,PINNACLE HEALTH HOSPITALS,,,,45270,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,1,1,720.18
330243552,Provider - 330243552,,,,45263,P,,11,Internal medicine,,,IS0044,Skilled Nursing Facility,7,2,720
330348265,Provider - 330348265,,,,16603,P,,49,Ambulatory surgical center,,,IS0002,Ambulance,33,1,719.52
330544797,Provider - 330544797,,,,10156,F,,IS0023,Hospital,,,IS0042,Radiology,3,1,719.03
330332003,Provider - 330332003,,,,33323,P,,93,Emergency medicine,,,IS0014,Emergency Room,4,1,716.65
330066324,Provider - 330066324,,,,33024,P,,IS0009,Chiropractic,,,IS0009,Chiropractic,27,1,714.28
330417953,Provider - 330417953,,,,44309,F,,70,Multi-specialty Clinic or Group,,,IS0014,Emergency Room,3,2,713.58
330142498,Provider - 330142498,,,,33243,P,,IS0006,Cardiology,,,IS0023,Hospital,8,1,713.49
330544325,Provider - 330544325,,,,60677,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,28,3,711.59
330498791,Provider - 330498791,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0026,Laboratory,2,1,706.35
330341050,Provider - 330341050,,,,16504,P,,01,General Practice,,,IS0037,Outpatient Care,13,1,704.8
330300430,Provider - 330300430,,,~NULL,,~NULL,,83,Hematology/oncology,,,IS0023,Hospital,7,2,702.55
330305766,Provider - 330305766,,,~NULL,,~NULL,,93,Emergency medicine,,,IS0023,Hospital,1,1,702.44
330014153,Provider - 330014153,,,,02241,F,,IS0023,Hospital,,,IS0026,Laboratory,6,1,702
330261336,Provider - 330261336,,,,03103,F,,01,General Practice,,,IS0014,Emergency Room,1,1,701.28
330544626,Provider - 330544626,,,,33143,P,,29,Pulmonary disease,,,IS0037,Outpatient Care,6,3,701.08
330014153,Provider - 330014153,,,,06150,F,,IS0023,Hospital,,,IS0026,Laboratory,7,1,700.62
330341042,Provider - 330341042,,,,16508,P,,29,Pulmonary disease,,,IS0041,Pulmonary,1,1,700.2
330089050,Provider - 330089050,,,,37921,F,,16,Obstetrics/gynecology,,,IS0023,Hospital,1,1,700
1013176700,KINGSBROOK JEWISH MEDICAL CENTER,,,,72478,P,,88,Unknown supplier/provider specialty,,,IS0023,Hospital,7,1,700
330105651,Provider - 330105651,,,,33143,P,,IS0046,Urology,,,IS0023,Hospital,4,1,700
330029536,Provider - 330029536,,,,44190,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,1,1,699.9
330544299,Provider - 330544299,,,,45409,F,,01,General Practice,,,IS0016,ENT,19,1,699.84
330332610,Provider - 330332610,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0014,Emergency Room,4,1,699.6
330544291,Provider - 330544291,,,,17033,F,,01,General Practice,,,IS0026,Laboratory,17,1,695.85
330420238,Provider - 330420238,,,,44139,P,,17,"Ophthalmology, Otology, Laryngology, Rhinology (Osteopaths only)",,,IS0023,Hospital,16,1,693.37
330347545,Provider - 330347545,,,,15317,P,,IS0019,Gastroenterology,,,IS0019,Gastroenterology,2,1,693.32
330529782,Provider - 330529782,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,53,9,693.06
330356453,Provider - 330356453,,,,43271,F,,26,Psychiatry,,,IS0023,Hospital,1,1,692.06
330262408,Provider - 330262408,,,,44222,P,,11,Internal medicine,,,IS0023,Hospital,9,1,690.38
330435659,Provider - 330435659,,,,,U,,20,Orthopedic surgery,,,IS0007,Cardiothoracic Surgery,1,1,690.13
330115374,Provider - 330115374,,,,15251,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,19,1,688.94
330544617,"LEGGETT, VIDIT MD",,,,33176,P,,04,Otolaryngology,,,IS0037,Outpatient Care,5,1,687.27
330510836,Provider - 330510836,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0037,Outpatient Care,2,1,684
330300477,Provider - 330300477,,,,441016500,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,684
330544612,Provider - 330544612,,,,33084,P,,05,Anesthesiology,,,IS0023,Hospital,7,2,684
330230394,Provider - 330230394,,,,33309,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,684
330507567,Provider - 330507567,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,3,2,681.84
330491223,Provider - 330491223,,,,00000,~NULL,,~INV,Value not defined,,,IS0023,Hospital,9,2,680
330422621,Provider - 330422621,,,,44685,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,679.5
330389428,Provider - 330389428,,,,43210,P,,25,Physical medicine and rehabilitation,,,IS0030,Neurosurgery,3,1,678.26
330385983,Provider - 330385983,,,,43212,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,5,1,677.93
330355227,Provider - 330355227,,,~NULL,,~NULL,,IS0019,Gastroenterology,,,IS0037,Outpatient Care,4,4,675.31
330265382,Provider - 330265382,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,12,1,675
330318920,Provider - 330318920,,,,03104,P,,11,Internal medicine,,,IS0037,Outpatient Care,4,1,674
330428693,Provider - 330428693,,,,46804,P,,93,Emergency medicine,,,IS0034,Orthopedics,1,1,673.2
330544843,"AKHAVAN, SUZANNE MD",,,,44193,F,,01,General Practice,,,IS0042,Radiology,7,1,671.24
330412796,Provider - 330412796,,,,44143,P,,29,Pulmonary disease,,,IS0023,Hospital,22,1,670.78
330007910,Provider - 330007910,,,,67214,P,,IS0028,Nephrology,,,IS0042,Radiology,4,1,670.32
330044203,Provider - 330044203,,,,33143,P,,IS0028,Nephrology,,,IS0023,Hospital,11,1,670.22
330544621,"CONTI, PAUL MD",,,,33176,P,,IS0029,Neurology,,,IS0042,Radiology,10,1,668.72
330559134,"KELLEY, DOUGLAS MD",,,,19101,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,668
330249306,Provider - 330249306,,,,19101,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,668
330201757,Provider - 330201757,,,,45270,F,,49,Ambulatory surgical center,,,IS0003,Ambulatory Services,1,1,667.8
330240429,Provider - 330240429,,,,67226,P,,IS0046,Urology,,,IS0046,Urology,1,1,667.61
330544851,"CRAIG, JOY MD",,,,15213,F,,IS0023,Hospital,,,IS0026,Laboratory,25,2,666.79
330508108,Provider - 330508108,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,62,3,665.2
330267346,Provider - 330267346,,,,19101,P,,49,Ambulatory surgical center,,,IS0023,Hospital,33,1,663.89
330350362,DICRISTOFARO REBECCA MD,,,,15943,P,,01,General Practice,,,IS0037,Outpatient Care,13,1,663.34
330090055,Provider - 330090055,,,,33024,P,,08,Family practice,,,IS0037,Outpatient Care,14,1,663
330095193,Provider - 330095193,,,,32886,P,,26,Psychiatry,,,IS0023,Hospital,9,1,660
330232827,Provider - 330232827,,,,85254,P,,11,Internal medicine,,,IS0023,Hospital,9,1,658.8
330062044,Provider - 330062044,,,,37748,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,655
330362361,Provider - 330362361,,,,30384,F,,26,Psychiatry,,,IS0027,Mental Health,6,1,650
330383193,Provider - 330383193,,,,43271,P,,02,General surgery,,,IS0023,Hospital,14,1,649.49
330273486,Provider - 330273486,,,,11501,F,,IS0023,Hospital,,,IS0049,Professional Services,3,1,649.17
330544210,Provider - 330544210,,,,33102,F,,IS0023,Hospital,,,IS0037,Outpatient Care,3,2,648
330029965,Provider - 330029965,,,,32886,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,647.64
330008474,Provider - 330008474,,,,67218,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,1,1,647.26
330069551,Provider - 330069551,,,,67042,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,644.95
330291525,Provider - 330291525,,,,06457,F,,84,Preventive medicine,,,IS0042,Radiology,3,1,643.66
330487878,Provider - 330487878,,,~NULL,,~NULL,,~INV,Value not defined,,,IS0002,Ambulance,1,1,642.9
330529782,Provider - 330529782,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,13,9,641.58
330465353,Provider - 330465353,,,,60615,P,,AC16,Dentistry,,,IS0010,Dental,9,1,640.4
330453664,Provider - 330453664,,,~NULL,,~NULL,,29,Pulmonary disease,,,IS0037,Outpatient Care,7,1,640.22
330303993,Provider - 330303993,,,~NULL,,~NULL,,93,Emergency medicine,,,IS0014,Emergency Room,2,1,640
330295441,Provider - 330295441,,,,44146,F,,A1,Skilled Nursing Facility (SNF),,,IS0023,Hospital,5,1,640
330482950,Provider - 330482950,,,,67202,P,,11,Internal medicine,,,IS0023,Hospital,11,1,638
330333495,Provider - 330333495,,,,19610,P,,30,Diagnostic radiology,,,IS0042,Radiology,19,2,637.8
330315818,Provider - 330315818,,,,08050,P,,49,Ambulatory surgical center,,,IS0023,Hospital,5,1,637.14
330544626,Provider - 330544626,,,,33143,P,,29,Pulmonary disease,,,IS0041,Pulmonary,12,3,636.71
330355728,Provider - 330355728,,,,44060,F,,A1,Skilled Nursing Facility (SNF),,,IS0012,Non-PBM Drug,20,1,636.18
330343945,Provider - 330343945,,,,33134,F,,IS0023,Hospital,,,IS0014,Emergency Room,1,1,636
330010215,Provider - 330010215,,,,85067,F,,IS0023,Hospital,,,IS0026,Laboratory,2,1,633.52
330149942,Provider - 330149942,,,,71201,P,,20,Orthopedic surgery,,,IS0013,Durable Medical Equipment,1,1,632.82
330295868,Provider - 330295868,,,,44514,P,,IS0006,Cardiology,,,IS0042,Radiology,5,1,631.27
330323062,Provider - 330323062,,,,08050,F,,IS0023,Hospital,,,IS0023,Hospital,10,1,629.97
330310695,Provider - 330310695,,,,16505,F,,IS0023,Hospital,,,IS0019,Gastroenterology,1,1,628.07
330194093,Provider - 330194093,,,,37939,P,,30,Diagnostic radiology,,,IS0042,Radiology,17,1,627.45
330544837,"MAGANA, BONNIE MD",,,,44307,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,22,1,626.88
330309339,Provider - 330309339,,,,33351,P,,IS0029,Neurology,,,IS0034,Orthopedics,5,1,624.81
330244448,Provider - 330244448,,,,33143,P,,77,Vascular surgery,,,IS0047,Vascular Surgery,3,1,621.81
330258976,Provider - 330258976,,,,04072,F,,08,Family practice,,,IS0037,Outpatient Care,8,1,620.32
330555608,Provider - 330555608,,,1861690364,75234,F,,~INV,Value not defined,,,IS0012,Non-PBM Drug,3,1,620.12
330509532,Provider - 330509532,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0023,Hospital,6,1,620
330282197,Provider - 330282197,,,,19609,P,,25,Physical medicine and rehabilitation,,,IS0034,Orthopedics,5,1,619
330439990,Provider - 330439990,,,,44212,F,,A1,Skilled Nursing Facility (SNF),,,IS0043,Rehabilitation Therapies,12,1,617.78
330553913,"BRAUN, KARA MD",,,1730132515,02241,F,,~INV,Value not defined,,,IS0037,Outpatient Care,12,1,617.71
330273486,Provider - 330273486,,,,11501,F,,IS0023,Hospital,,,IS0004,Anesthesia,3,1,617.26
330336937,Provider - 330336937,,,,18034,P,,46,Endocrinology,,,IS0037,Outpatient Care,5,1,614.6
330324138,Provider - 330324138,,,,07047,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,612.9
330507579,Provider - 330507579,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,5,3,609.61
330345656,Provider - 330345656,,,,16201,F,,IS0023,Hospital,,,IS0014,Emergency Room,3,1,609.28
